RFQ,Customer Part Number,% Under Target,Type,Supplier/Excess Partner,MO Type,Date Code,Supplier MPN,Created Date,% of Demand,Opp Amount,Supplier Qty,Supplier Price,Minimum Suggested Resale,Min Resale Under Target,Min GP,Min Margin,RFQ Target,RFQ Qty,Max GP,Max Margin,RFQ Number,RFQ MPN,RFQ Created,RFQ Customer,Days Btw MO/VQ & RFQ,RFQ Manufacturer
1,OM1009000642-1,-4.575862068965517,MO - 1024057,BENCHMARK ELECTRONICS,Broker Stock Offer,,ABS25-32.768KHZ-T,2025-07-31T00:44:12,87.79166666666667,2.7144000000000004,2107,0.63063,13.880630000000002,NO,318.00000000000006,0.95456762409199,0.1131,24,-12.420720000000001,-4.575862068965517,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,525,ABRACON
1,OM1009000642-1,-4.829310344827586,MO - 1018371,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2024-02-19T12:46:31,159,2.7144000000000004,3816,0.659295,13.909295,NO,318,0.9526004013862672,0.1131,24,-13.10868,-4.829310344827586,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,3,ABRACON
1,EH2300002009,-5.1465721040189125,VQ,Component Sense,,,ABS07-32.768KHZ-7-T,2024-08-10T07:15:52,0.30257186081694404,279.603,200,2.6,3.170731707317073,NO,377.25365853658514,0.17999999999999994,0.423,661,-1438.997,-5.1465721040189125,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,170,Abracon
1,OM1009000655,-5.452755905511811,MO - 1022997,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-04-07T02:04:35,0.06842619745845552,519.684,140,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,410,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1022997,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-04-07T02:04:35,0.0826001955034213,519.684,169,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,410,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1021306,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-10-22T23:32:18,0.06842619745845552,519.684,140,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,243,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1021306,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-10-22T23:32:18,0.0826001955034213,519.684,169,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,243,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1021848,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-12-09T23:08:19,1.332355816226784,519.684,2726,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,291,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1021848,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-12-09T23:16:38,0.06842619745845552,519.684,140,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,291,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1021848,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-12-09T23:16:38,0.0826001955034213,519.684,169,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,291,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1022293,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-01-22T00:42:27,1.332355816226784,519.684,2726,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,335,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1022293,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-01-22T00:47:05,0.0826001955034213,519.684,169,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,335,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1022293,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-01-22T00:47:05,0.06842619745845552,519.684,140,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,335,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1022619,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-03-04T05:41:02,1.2434017595307918,519.684,2544,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,376,ABRACON
2,OM1009000655,-5.452755905511811,MO - 1022619,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-03-04T05:45:44,0.15102639296187684,519.684,309,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,376,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1020345,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-07-30T00:05:27,0.06842619745845552,519.684,140,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,159,ABRACON
1,OM1009000655,-5.452755905511811,MO - 1020345,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-07-30T00:05:27,0.0826001955034213,519.684,169,1.639,1.9987804878048778,NO,736.11087804878,0.17999999999999994,0.254,2046,-2833.71,-5.452755905511811,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,159,ABRACON
3,OM1009000642-1,-6.070733863837312,MO - 1022997,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-04-07T02:01:34,41.666666666666664,2.7144000000000004,1000,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,410,ABRACON
1,OM1009000642-1,-6.070733863837312,MO - 1022997,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-04-07T02:01:34,4.125,2.7144000000000004,99,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,410,ABRACON
3,OM1009000642-1,-6.070733863837312,MO - 1021848,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2024-12-09T23:14:59,41.666666666666664,2.7144000000000004,1000,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,291,ABRACON
1,OM1009000642-1,-6.070733863837312,MO - 1021848,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2024-12-09T23:14:59,15.625,2.7144000000000004,375,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,291,ABRACON
2,OM1009000642-1,-6.070733863837312,MO - 1022293,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-01-22T00:43:44,41.666666666666664,2.7144000000000004,1000,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,335,ABRACON
1,OM1009000642-1,-6.070733863837312,MO - 1022293,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-01-22T00:43:45,41.666666666666664,2.7144000000000004,1000,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,335,ABRACON
1,OM1009000642-1,-6.070733863837312,MO - 1022293,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-01-22T00:43:45,4.125,2.7144000000000004,99,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,335,ABRACON
3,OM1009000642-1,-6.070733863837312,MO - 1022619,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-03-04T05:42:15,104.79166666666667,2.7144000000000004,2515,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,376,ABRACON
1,OM1009000642-1,-6.070733863837312,MO - 1022619,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-03-04T05:42:16,104.79166666666667,2.7144000000000004,2515,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,376,ABRACON
3,OM1009000642-1,-6.070733863837312,MO - 1023249,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-05-07T00:55:14,41.666666666666664,2.7144000000000004,1000,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,440,ABRACON
1,OM1009000642-1,-6.070733863837312,MO - 1023249,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-05-07T00:55:14,2.8333333333333335,2.7144000000000004,68,0.7997,14.0497,NO,318,0.9430806351737048,0.1131,24,-16.4784,-6.070733863837312,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,440,ABRACON
1,OM1009000655,-6.086614173228346,VQ,"Stronglight Co., Ltd",,,ABS07-32.768KHZ-T,2021-04-08T02:07:31,0.04887585532746823,519.684,100,1.8,2.195121951219512,NO,808.4195121951213,0.17999999999999983,0.254,2046,-3163.116,-6.086614173228346,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1050,ABRACON
1,OM1009000655,-6.354330708661418,VQ,"Keming Electronics Development Co., Ltd",,21+,ABS07-32.768KHZ-T,2021-07-20T01:46:28,0.9775171065493646,519.684,2000,1.868,2.2780487804878047,NO,838.9598048780482,0.17999999999999994,0.254,2046,-3302.244,-6.354330708661418,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,947,ABRACON
1,OM1009000642-1,-6.392130857648098,MO - 1024583,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-10-06T23:04:06,126.66666666666667,2.7144000000000004,3040,0.83605,14.08605,NO,318,0.9406469521263946,0.1131,24,-17.3508,-6.392130857648098,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,592,ABRACON
3,OM1009000642-1,-6.392130857648098,MO - 1024583,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-10-06T23:04:43,126.66666666666667,2.7144000000000004,3040,0.83605,14.08605,NO,318,0.9406469521263946,0.1131,24,-17.3508,-6.392130857648098,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,592,ABRACON
1,OM1009000642-1,-6.392130857648098,MO - 1024491,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-09-19T00:58:31,87.79166666666667,2.7144000000000004,2107,0.83605,14.08605,NO,318,0.9406469521263946,0.1131,24,-17.3508,-6.392130857648098,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,575,ABRACON
1,OM1009000642-1,-6.392130857648098,MO - 1024491,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-09-19T00:58:37,87.79166666666667,2.7144000000000004,2107,0.83605,14.08605,NO,318,0.9406469521263946,0.1131,24,-17.3508,-6.392130857648098,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,575,ABRACON
3,OM1009000642-1,-6.392130857648098,MO - 1024134,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-08-08T00:46:46,41.666666666666664,2.7144000000000004,1000,0.83605,14.08605,NO,318,0.9406469521263946,0.1131,24,-17.3508,-6.392130857648098,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,533,ABRACON
1,OM1009000642-1,-6.392130857648098,MO - 1024134,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2025-08-08T00:46:46,1.6666666666666667,2.7144000000000004,40,0.83605,14.08605,NO,318,0.9406469521263946,0.1131,24,-17.3508,-6.392130857648098,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,533,ABRACON
1,OM1009000655,-6.795275590551181,VQ,AnTech Electronics International Ltd,,21+,ABS07-32.768KHZ-T,2021-04-21T08:38:02,2.932551319648094,519.684,6000,1.98,2.4146341463414633,NO,889.261463414634,0.17999999999999994,0.254,2046,-3531.3959999999997,-6.795275590551181,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1037,ABRACON
1,OM1009000655,-6.874015748031496,VQ,,,18+,ABS07-32.768KHZ-T,2021-04-26T21:52:22,0.4887585532746823,519.684,1000,2,2.4390243902439024,NO,898.2439024390243,0.17999999999999994,0.254,2046,-3572.316,-6.874015748031496,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1032,ABRACON
1,OM1009000655,-10.811023622047244,VQ,Atlantic Semiconductor,,20+,ABS07-32.768KHZ-T,2021-06-16T09:36:57,1.466275659824047,519.684,3000,3,3.6585365853658534,NO,1347.365853658536,0.17999999999999994,0.254,2046,-5618.316,-10.811023622047244,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,981,ABRACON
1,OM1009000655,-12.937007874015748,VQ,"INTERINE COMPONENTS CO.,LIMITED",,17+,ABS07-32.768KHZ-T,2021-07-19T05:07:17,0.9775171065493646,519.684,2000,3.54,4.317073170731707,NO,1589.891707317072,0.17999999999999983,0.254,2046,-6723.156,-12.937007874015748,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,948,ABRACON
1,OM1009000655,-18.744094488188974,VQ,Guiyu Electronics Group (HK) Ltd,,20+,ABS07-32.768KHZ-T,2021-06-24T03:49:28,0.9775171065493646,519.684,2000,5.015,6.115853658536585,NO,2252.346585365853,0.17999999999999994,0.254,2046,-9741.005999999998,-18.744094488188974,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,973,ABRACON
1,OM1009000655,-18.744094488188974,VQ,Guiyu Electronics Group (HK) Ltd,,20+,ABS07-32.768KHZ-T,2021-06-24T17:02:34,0.9775171065493646,519.684,2000,5.015,6.115853658536585,NO,2252.346585365853,0.17999999999999994,0.254,2046,-9741.005999999998,-18.744094488188974,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,973,ABRACON
1,OM1009000655,-19.866141732283463,VQ,"Stronglight Co., Ltd",,17+,ABS07-32.768KHZ-T,2021-04-22T11:08:33,1.466275659824047,519.684,3000,5.3,6.463414634146341,NO,2380.346341463414,0.17999999999999994,0.254,2046,-10324.115999999998,-19.866141732283463,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1036,ABRACON
1,OM1009000655,-20.653543307086615,VQ,"Shenzhen Yuanzhen Huayue Technology Co., Ltd",,19+,ABS07-32.768KHZ-T,2021-04-22T11:05:54,1.466275659824047,519.684,3000,5.5,6.7073170731707314,NO,2470.1707317073165,0.17999999999999994,0.254,2046,-10733.316,-20.653543307086615,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1036,ABRACON
1,OM1009000655,-23.015748031496063,VQ,"Stronglight Co., Ltd",,18+,ABS07-32.768KHZT,2021-04-26T21:50:49,0.4887585532746823,519.684,1000,6.1,7.439024390243901,NO,2739.6439024390224,0.17999999999999994,0.254,2046,-11960.916000000001,-23.015748031496063,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1032,ABRACON
1,OM1009000655,-26.362204724409448,VQ,"Stronglight Co., Ltd",,17+,ABS07-32.768KHZ-T,2021-06-16T00:40:15,0.04887585532746823,519.684,100,6.95,8.47560975609756,NO,3121.3975609756076,0.17999999999999994,0.254,2046,-13700.016,-26.362204724409448,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,981,ABRACON
1,OM1009000655,-198.38582677165354,MO - 1021848,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-12-09T23:16:38,0.004887585532746823,519.684,10,50.644,61.76097560975609,NO,22745.332097560957,0.17999999999999994,0.254,2046,-103097.94,-198.38582677165354,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,291,ABRACON
1,MR710062Z,-9361.745098039215,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,AB38T-32.768KHZ,2024-06-18T23:58:51,28.571428571428573,2.8560000000000003,1000,764,931.7073170731707,NO,5869.756097560973,0.17999999999999994,0.0816,35,-26737.144,-9361.745098039215,1058890,AB38T32768KHZ,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR710062Z,-11506.35294117647,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,AB38T-32.768KHZ,2024-06-18T23:58:51,28.571428571428573,2.8560000000000003,1000,939,1145.121951219512,NO,7214.268292682923,0.17999999999999994,0.0816,35,-32862.144,-11506.35294117647,1058890,AB38T32768KHZ,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM1009000655,-12617.110236220473,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-T,2024-06-18T23:59:16,1.466275659824047,519.684,3000,3205,3908.536585365853,NO,1439435.8536585355,0.17999999999999994,0.254,2046,-6556910.316000001,-12617.110236220473,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM1009000642-2,-12819,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS25-32.768KHZ-6-T,2024-06-18T23:59:17,14.77832512315271,60.9,3000,3846,4690.243902439024,NO,171381.5121951219,0.17999999999999994,0.3,203,-780677.1,-12819,1058890,ABS2532768KHZ6T,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM1009000642-1,-22996.3474801061,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS25-32.768KHZ-T,2024-06-18T23:59:17,125,2.7144000000000004,3000,2601,3171.9512195121947,NO,13702.829268292673,0.17999999999999994,0.1131,24,-62421.2856,-22996.3474801061,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,117,ABRACON
1,MRSMT710004Z,-46785.666666666664,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABM7-16.000MHZ-D2Y-T,2024-06-18T23:59:05,1.0256410256410255,658.125,1000,31581,38513.41463414634,NO,6759104.268292683,0.18000000000000005,0.675,975,-30790816.875,-46785.666666666664,1058890,ABM716000MHZD2YT,2024-02-22T18:12:42,GPV,117,ABRACON
1,MRSMT710004Z,-48271.59259259259,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABM7-16.000MHZ-D2Y-T,2024-06-18T23:59:05,1.0256410256410255,658.125,1000,32584,39736.58536585366,NO,6973770.731707317,0.17999999999999994,0.675,975,-31768741.875,-48271.59259259259,1058890,ABM716000MHZD2YT,2024-02-22T18:12:42,GPV,117,ABRACON
1,MRSMT710004Z,-51782.7037037037,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABM7-16.000MHZ-D2Y-T,2024-06-18T23:59:05,1.0256410256410255,658.125,1000,34954,42626.82926829268,NO,7481008.53658536,0.17999999999999983,0.675,975,-34079491.875,-51782.7037037037,1058890,ABM716000MHZD2YT,2024-02-22T18:12:42,GPV,117,ABRACON
1,MRSMT710004Z,-57019.74074074074,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABM7-16.000MHZ-D2Y-T,2024-06-18T23:59:05,1.0256410256410255,658.125,1000,38489,46937.80487804877,NO,8237584.756097554,0.17999999999999983,0.675,975,-37526116.875,-57019.74074074074,1058890,ABM716000MHZD2YT,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR710062Z,-90611.7450980392,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,AB38T-32.768KHZ,2024-06-18T23:58:51,28.571428571428573,2.8560000000000003,1000,7394,9017.073170731706,NO,56807.560975609726,0.17999999999999994,0.0816,35,-258787.14399999997,-90611.7450980392,1058890,AB38T32768KHZ,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR560001RO,-95699,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABM7-12.000MHZ-D2Y-T,2024-06-18T23:59:05,0.3531073446327684,934.5600000000001,1000,31581,38513.41463414634,NO,19632598.24390244,0.18000000000000005,0.33,2832,-89436457.44,-95699,1058890,ABM712000MHZD2YT,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR560001RO,-98738.39393939394,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABM7-12.000MHZ-D2Y-T,2024-06-18T23:59:05,0.3531073446327684,934.5600000000001,1000,32584,39736.58536585366,NO,20256121.75609756,0.17999999999999994,0.33,2832,-92276953.44,-98738.39393939394,1058890,ABM712000MHZD2YT,2024-02-22T18:12:42,GPV,117,ABRACON
1,EH2300002009,-100559.28368794327,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-7-T,2024-06-18T23:59:16,4.53857791225416,279.603,3000,42537,51874.39024390244,NO,6172014.951219512,0.18000000000000005,0.423,661,-28116677.397,-100559.28368794327,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,117,Abracon
1,AP58760361,-105614.05376344085,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABMM2-8.000MHZ-E2-T,2024-06-18T23:59:15,0.16090104585679807,2889.9750000000004,1000,49111,59891.46341463414,NO,67000580.121951185,0.17999999999999994,0.465,6215,-305221975.02500004,-105614.05376344085,1058890,ABMM28000MHZE2T,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR560001RO,-105920.21212121211,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABM7-12.000MHZ-D2Y-T,2024-06-18T23:59:04,0.3531073446327684,934.5600000000001,1000,34954,42626.82926829268,NO,21729452.48780486,0.17999999999999983,0.33,2832,-98988793.44,-105920.21212121211,1058890,ABM712000MHZD2YT,2024-02-22T18:12:42,GPV,117,ABRACON
1,AP58760361,-108968.89247311828,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABMM2-8.000MHZ-E2-T,2024-06-18T23:59:15,0.16090104585679807,2889.9750000000004,1000,50671,61793.90243902439,NO,69128838.65853657,0.17999999999999994,0.465,6215,-314917375.02500004,-108968.89247311828,1058890,ABMM28000MHZE2T,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR710062Z,-109226.94117647059,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,AB38T-32.768KHZ,2024-06-18T23:58:51,28.571428571428573,2.8560000000000003,1000,8913,10869.51219512195,NO,68477.92682926824,0.17999999999999994,0.0816,35,-311952.14400000003,-109226.94117647059,1058890,AB38T32768KHZ,2024-02-22T18:12:42,GPV,117,ABRACON
1,EH2300002009,-111613.6572104019,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-7-T,2024-06-18T23:59:16,4.53857791225416,279.603,3000,47213,57576.82926829268,NO,6850491.146341459,0.17999999999999994,0.423,661,-31207513.397,-111613.6572104019,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,117,Abracon
1,MR560001RO,-116632.33333333333,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABM7-12.000MHZ-D2Y-T,2024-06-18T23:59:04,0.3531073446327684,934.5600000000001,1000,38489,46937.80487804877,NO,23927015.414634127,0.17999999999999983,0.33,2832,-108999913.44,-116632.33333333333,1058890,ABM712000MHZD2YT,2024-02-22T18:12:42,GPV,117,ABRACON
1,AP58760361,-117549.5376344086,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABMM2-8.000MHZ-E2-T,2024-06-18T23:59:15,0.16090104585679807,2889.9750000000004,1000,54661,66659.75609756097,NO,74572269.14634141,0.17999999999999994,0.465,6215,-339715225.02500004,-117549.5376344086,1058890,ABMM28000MHZE2T,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM1009000655,-122554.11811023622,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-T,2024-06-18T23:59:16,1.466275659824047,519.684,3000,31129,37962.19512195122,NO,13980717.219512194,0.18000000000000005,0.254,2046,-63689414.316,-122554.11811023622,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,117,ABRACON
1,AP58760361,-123579.64516129032,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABMM2-8.000MHZ-E2-T,2024-06-18T23:59:15,0.16090104585679807,2889.9750000000004,1000,57465,70079.26829268291,NO,78397677.43902431,0.17999999999999983,0.465,6215,-357142085.02500004,-123579.64516129032,1058890,ABMM28000MHZE2T,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM1009000642-2,-124512.33333333334,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS25-32.768KHZ-6-T,2024-06-18T23:59:17,14.77832512315271,60.9,3000,37354,45553.65853658536,NO,1664530.6829268283,0.17999999999999994,0.3,203,-7582801.1,-124512.33333333334,1058890,ABS2532768KHZ6T,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR7086633,-124626.07182320443,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-1-T,2024-06-18T23:59:16,17.142857142857142,63.35,3000,45115,55018.292682926825,NO,1733076.2195121944,0.17999999999999994,0.362,175,-7895061.649999999,-124626.07182320443,1058890,ABS0732768KHZ1T,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR460002RO,-124626.07182320443,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-1-T,2024-06-18T23:59:16,2.7372262773722627,396.752,3000,45115,55018.292682926825,NO,10854008.7804878,0.17999999999999994,0.362,1096,-49445643.247999996,-124626.07182320443,1058890,ABS0732768KHZ1T,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR710062Z,-131518.60784313726,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,AB38T-32.768KHZ,2024-06-18T23:58:51,28.571428571428573,2.8560000000000003,1000,10732,13087.804878048779,NO,82453.17073170726,0.17999999999999994,0.0816,35,-375617.14400000003,-131518.60784313726,1058890,AB38T32768KHZ,2024-02-22T18:12:42,GPV,117,ABRACON
