COV,CO Number,Invoice Date,Invoice Number,MPN,Customer Item,Description,Qty,Actual Unit Cost,Total Line Cost,Unit Sell Price,Line Total,Buyer,Contract Base (Unit),Contract Base (Total),Effective Revenue,Buyer GP,Billing Variance,Type
COV0019122,StaleInvQ32025,45930,IN0000024711,PIC12F1612-I/SN,630-254852-001,IC MCU 8 BIT 3.5KB FLASH SOIC8,100,1.2,120,0,0,Jake Harris,0.817654,81.7654,81.7654,-38.2346,-81.7654,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,0452002.MRL,682-138807-003,"FUSE,SMD,2A,125V,SLOBLO,NANO2",1000,0.119,119,0,0,Stephanie Hill,0.757359,757.359,757.359,638.359,-757.359,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SS26T3G,609-066834-060,"DIO,SMD,SCHOTTKY,60V,2A",1000,0.118,118,0,0,Jake Harris,0.116423,116.423,116.423,-1.577,-116.423,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CD74ACT109M96,630-A93018-001,"IC,SMD,DUAL JK FLIP-FLOP,4.5-5.5V,SOIC16",200,0.587,117.4,0,0,Jake Harris,0.575985,115.197,115.197,-2.203,-115.197,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5-104935-2,668-B32821-008,"CONN,HDR,SHRD,8POSN,600V,3A,RTANG,THT",207,0.55915,115.74405,0,0,Edgar Santana,1.085793,224.759151,224.759151,109.015101,-224.759151,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0805BRD071K65L,615-064170-165,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.65K",5000,0.0229,114.5,0,0,Jake Harris,0.050246,251.23,251.23,136.73,-251.23,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RG2012P-472-B-T5,615-052826-472,"RES,0805,0.1%,1/8W,25PPM,4.7K ROHS",4899,0.02331,114.19569,0,0,Danyel Martinez,0.06038,295.80162,295.80162,181.60593,-295.80162,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,7447480102,641-254722-001,"IDCTR,WOUND,RDL,1MH,800MA,1.15 OHM,THT",100,1.13,113,0,0,Jake Harris,1.56864,156.864,156.864,43.864,-156.864,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TQ2SA-12V,632-024687-001,"RLY,SMD,DPDT,2FC,S-SIDED,STABLE 12V",100,1.12,112,0,0,Stephanie Hill,1.773176,177.3176,177.3176,65.3176,-177.3176,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,GMC10CG330F100NT,648-A42433-330,"CAP,SMD,CER,33PF,±1%,100V,C0G,0603",4000,0.028,112,0,0,Danyel Martinez,0.292895,1171.58,1171.58,1059.58,-1171.58,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TPSD107K010R0100,648-097892-107,"CAP,7343H,100UF,10V,10% L-ESR,ROHS",500,0.22,110,0,0,Stephanie Hill,0.937532,468.766,468.766,358.766,-468.766,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,2-5747706-0,39-164230-09,"CONNECTOR, 9 PIN D SHELL",51,2.14395,109.34145,0,0,Edgar Santana,5.404455,275.627205,275.627205,166.285755,-275.627205,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0805BRD071K62L,615-064170-162,"RES,SMD,0805,RG,MF,0.1%,1/10W,1.62K",5000,0.0217,108.5,0,0,Stephanie Hill,0.051263,256.315,256.315,147.815,-256.315,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,KAN1104RT,646-243658-002,"SW,SMD,DIP,SPST,4CKT,.025A/24VDC,1.27MM",75,1.43,107.25,0,0,Stephanie Hill,1.91178,143.3835,143.3835,36.1335,-143.3835,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRCW20103K00JNEF,615-098743-302,"RESISTOR,SMD,2010,3K OHM,5% 1/2W,ROHS",4000,0.0266,106.4,0,0,Stephanie Hill,0.037991,151.964,151.964,45.564,-151.964,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,67997-102HLF,668-005463-002,"HEADER, STRAIGHT DBL ROW,2 PIN,ROHS",1000,0.1053,105.3,0,0,Edgar Santana,0.139707,139.707,139.707,34.407,-139.707,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,640497-1,668-161369-001,"CONN,RCPT,2POSN,HDR,MR SER,250V,9A",100,1.031,103.1,0,0,Edgar Santana,1.384815,138.4815,138.4815,35.3815,-138.4815,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,S505H-1-R,670-338640-100,"FUSE,CRTG,1A,600VAC/400DC,5X20MM",199,0.5177,103.0223,0,0,Jake Harris,1.335795,265.823205,265.823205,162.800905,-265.823205,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RKEF075,670-A11993-075,"FUSE,PPTC,0.75A HOLD CUR,60V,THT",500,0.204,102,0,0,Edgar Santana,0.235296,117.648,117.648,15.648,-117.648,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CL32A106KLULNNE,29-445233-00,"CAP,SMD,MLCC,10UF,35V,10%,X5R,1210",2000,0.0505,101,0,0,Stephanie Hill,0.077207,154.414,154.414,53.414,-154.414,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRCW20102K20JNEF,615-098743-222,"RESISTOR,SMD,2010,2.2K OHM,5% 1/2W,ROHS",4000,0.0252,100.8,0,0,Stephanie Hill,0.041667,166.668,166.668,65.868,-166.668,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,593D106X9035D2TE3,648-097893-106,"CAP,SMD,TANT L-ESR,35V,10%,10UF,ROHS",500,0.2,100,0,0,Stephanie Hill,0.656868,328.434,328.434,228.434,-328.434,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0805FRE07100RL,615-055211-100,"RES,SMD,0805,TF,100 OHM,1%,1/8W,ROHS",10000,0.01,100,0,0,Jake Harris,0.009804,98.04,98.04,-1.96,-98.04,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRCW20103K00JNEF,615-098743-302,"RESISTOR,SMD,2010,3K OHM,5% 1/2W,ROHS",4000,0.025,100,0,0,Stephanie Hill,0.037991,151.964,151.964,51.964,-151.964,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RKEF050,670-A11993-050,"FUSE,PPTC,0.50A HOLD CUR,60V,THT",500,0.198,99,0,0,Stephanie Hill,0.248997,124.4985,124.4985,25.4985,-124.4985,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RXEF375,670-095989-375,"PTC,RXE SERIES 3.75A,ROHS",250,0.395,98.75,0,0,Stephanie Hill,0.547799,136.94975,136.94975,38.19975,-136.94975,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD0724K3L,615-A00424-243,"RES,SMD,24.3KOHM,0.1%,1/16W,0402",10000,0.0097,97,0,0,Jake Harris,0.041116,411.16,411.16,314.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0402BRD0730K1L,615-A00424-301,"RES,SMD,30.1KOHM,0.1%,1/16W,0402",10000,0.0097,97,0,0,Jake Harris,0.041116,411.16,411.16,314.16,-411.16,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,EEE-FK1V221P,648-036367-221,Cap Aluminum Lytic 220uF 35V 20% (8 X 10.2mm) SMD 600mA 2000,500,0.193,96.5,0,0,Stephanie Hill,0.264708,132.354,132.354,35.854,-132.354,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,DRP-03,726-345188-001,"BRKT,MOUNT,DIN RAIL,50X45 MM,AL. 6063-T5",100,0.96,96,0,0,Jake Harris,1.409325,140.9325,140.9325,44.9325,-140.9325,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,555-2301F,662-060106-010,LED Low-Power Uni-Color Green 565nm 2-Pin Bulk,168,0.57,95.76,0,0,Stephanie Hill,0.833928,140.099904,140.099904,44.339904,-140.099904,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,GRM31C5C1H104JA01L,648-269920-001,"CAP,SMD,CER,0.1UF,50V,NP0,1206",1900,0.05038,95.722,0,0,Danyel Martinez,0.137256,260.7864,260.7864,165.0644,-260.7864,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRGP0603F1M0,615-A35815-001,"RES,SMD,1MOHM,+/-1%,200PPM,1/4W,0603",5000,0.019,95,0,0,Jake Harris,0.018383,91.915,91.915,-3.085,-91.915,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,JSX-1055-5.9,668-097179-217,"CONN,DSUB,JCK SCRW,HEX,.217",500,0.19,95,0,0,Jake Harris,0.202698,101.349,101.349,6.349,-101.349,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0805BRD075K36L,615-064170-536,"RES,SMD,0805,RG,MF,0.1%,1/10W,5.36K",5000,0.019,95,0,0,Jake Harris,0.051263,256.315,256.315,161.315,-256.315,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CC1210KKX7R0BB105,648-A86863-105,"CAP,SMD,MLCC,1UF,10%,100VDC,X7R,1210",2000,0.0475,95,0,0,Stephanie Hill,0.174021,348.042,348.042,253.042,-348.042,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRCW04020000Z0EDHP,615-228652-001,"0 Ohms Jumper 0.2W, 1/5W Chip Resistor 0402 (1005 Metric) Au",9880,0.00956,94.4528,0,0,Stephanie Hill,0.010343,102.18884,102.18884,7.73604,-102.18884,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SS23,609-066834-030,"DIO,SMD,SCHOTTKY,30V,2A",750,0.123,92.25,0,0,Jake Harris,0.146,109.5,109.5,17.25,-109.5,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1720420401,668-311384-009,"CONN,HDR,VERTICAL,4POS,NO BRD LCK",60,1.53,91.8,0,0,Jake Harris,1.997565,119.8539,119.8539,28.0539,-119.8539,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SSC54-E3/57T,609-258986-001,"DIO,SMD,SCHOTTKY,RECT,40V,5A,SGL,PKG-57T",850,0.108,91.8,0,0,Stephanie Hill,0.242649,206.25165,206.25165,114.45165,-206.25165,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,K202XHT-E9P-N,667-215428-001,"CONN,SMD,D-SUB,PLUG,9POSN,RTANG,AU FLASH",30,3.01,90.3,0,0,Jake Harris,3.321105,99.63315,99.63315,9.33315,-99.63315,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,GCM1555C1H681FA16D,648-B08032-001,"CAP,SMD,CER,680PF,+/-1%,50V,C0G,0402",10000,0.009,90,0,0,Stephanie Hill,0.009804,98.04,98.04,8.04,-98.04,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5520258-3,668-099502-006,"CONN,MDLR JK,6P6,RJ11,VERT",134,0.665,89.11,0,0,Stephanie Hill,1.13849,152.55766,152.55766,63.44766,-152.55766,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,EKY-500ELL222MMP1S,649-346748-001,"CAP,AL-ELCTLT,2200UF,50VDC,±20% TOL,ROHS",120,0.735,88.2,0,0,Edgar Santana,1.028807,123.45684,123.45684,35.25684,-123.45684,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ISC012N04LM6ATMA1,626-232475-002,"XSTR,SMD,FIELD EFT,N-CH,40V,238A",99,0.869,86.031,0,0,Jake Harris,1.64217,162.57483,162.57483,76.54383,-162.57483,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRCW25121K10JNEG,615-900298-112,"RES,2512,1.1K,5%,1W",2000,0.043,86,0,0,Stephanie Hill,0.062501,125.002,125.002,39.002,-125.002,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CNY17-2,631-B33254-001,OPTOISO 5KV TRANS W/BASE 6DIP,500,0.169,84.5,0,0,Jake Harris,0.125001,62.5005,62.5005,-21.9995,-62.5005,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RUEF800,670-097092-800,"FUSE,PTC,RUEF, 8.0A ROHS",250,0.33,82.5,0,0,Stephanie Hill,0.582,145.5,145.5,63,-145.5,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LTV-845,631-318336-001,"IC,PHOTOCOUPLER,4 CHAN,35V,50 MA,DIP16",200,0.405,81,0,0,Stephanie Hill,0.526965,105.393,105.393,24.393,-105.393,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SN74LVC1G00DBVR,630-135486-002,"IC,SMD,NAND,2-INPUT,1.65-5.5V,SOT-23-5",2970,0.027,80.19,0,0,Jake Harris,0.052697,156.51009,156.51009,76.32009,-156.51009,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RXEF300,670-097907-300,"PTC,RXE SERIES 3.00A,ROHS",250,0.32,80,0,0,Stephanie Hill,0.448533,112.13325,112.13325,32.13325,-112.13325,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ESR03EZPF1004,615-A14987-002,"RES,SMD,1M OHM,±1%,1/4W,100PPM,0603",5000,0.016,80,0,0,Jake Harris,0.017157,85.785,85.785,5.785,-85.785,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1-770969-0,668-097964-006,"CONN,HDR 6P R/A MINI M-N-L",100,0.795,79.5,0,0,Stephanie Hill,1.39707,139.707,139.707,60.207,-139.707,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,K86X-ED-15P-BR,668-099029-015,"CONN,PIN,15P,DSUB,HD,VERT,ROHS",31,2.55625,79.24375,0,0,Jake Harris,3.811305,118.150455,118.150455,38.906705,-118.150455,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,314010,670-006780-037,"FUSE .25x1.25 10A 250VAC,ROHS",119,0.664,79.016,0,0,Jake Harris,3.9,464.1,464.1,385.084,-464.1,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PMEG4010EGWX,609-327223-001,"DIO,SMD,SCHOTTKY,40V,640MV,1A FWD,SOD123",2970,0.0261,77.517,0,0,Stephanie Hill,0.047795,141.95115,141.95115,64.43415,-141.95115,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ULN2003ADR,630-038898-001,"IC,SMD,ULN2003AD,DUAL,DAR,HV,HC",970,0.079,76.63,0,0,Jake Harris,0.132354,128.38338,128.38338,51.75338,-128.38338,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TLP627M(E,631-A53030-001,"IC,OPTOCOUPLER,1-CH DARLINGTON,4-PIN DIP",200,0.38,76,0,0,Stephanie Hill,0.378067,75.6134,75.6134,-0.3866,-75.6134,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,4857,723-B11534-003,"SPCR,FORCE FIT,#6 SCR SIZE,.250IN LG,SST",100,0.752,75.2,0,0,Jake Harris,0.736526,73.6526,73.6526,-1.5474,-73.6526,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERJ-PA3F6801V,615-302942-005,Thick Film Resistors - SMD 0603 6.8Kohm 1% Anti-Surge AEC-Q2,5000,0.015,75,0,0,Stephanie Hill,0.017157,85.785,85.785,10.785,-85.785,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERJ-1GNF4990C,615-312994-195,"RES,SMD,499,1%,1/20W,0201",15000,0.005,75,0,0,Stephanie Hill,0.004902,73.53,73.53,-1.47,-73.53,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,43045-0200,668-293080-002,"CONN,HDR,RTANG,2 ROWS,2 CKT,PCB MT",500,0.145,72.5,0,0,Stephanie Hill,0.719369,359.6845,359.6845,287.1845,-359.6845,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,08051A151JAT2A,648-082229-151,"CAP,SMD,0805,COG,5%,100V,150PF ROHS",4000,0.018,72,0,0,Edgar Santana,0.042893,171.572,171.572,99.572,-171.572,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0805BRD074K99L,615-064170-499,"RES,SMD,0805,RG,MF,0.1%,1/10W,4.99K ROHS",5000,0.01431,71.55,0,0,Danyel Martinez,0.050246,251.23,251.23,179.68,-251.23,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RNCP0805FTD40K2,615-220118-005,"RES,SMD,40.2K OHM,+/-1%,1/4W,HP,0805",5000,0.014,70,0,0,Jake Harris,0.008579,42.895,42.895,-27.105,-42.895,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RCS060310M0FKEA,615-B08007-001,"RES,SMD,THK FILM,10M OHM,1%,.25W,0603",5000,0.0139,69.5,0,0,Stephanie Hill,0.013481,67.405,67.405,-2.095,-67.405,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SN74LVC1G00DCKR,630-135486-001,IC LOGIC NAND 2 INPUT SINGLE P                              ,3000,0.023,69,0,0,Jake Harris,0.045344,136.032,136.032,67.032,-136.032,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,172043-0206,668-334356-002,"CONN,HDR,RTANG,2POSN,30A,600V,W/BD LOCK",46,1.5,69,0,0,Edgar Santana,1.4706,67.6476,67.6476,-1.3524,-67.6476,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1720420302,668-311384-002,"CONN,HDR,VERTICAL,3POS,",60,1.141,68.46,0,0,Edgar Santana,2.708355,162.5013,162.5013,94.0413,-162.5013,NRE
COV0019626,Tariffs1172025,45974,IN0000025227,Tariff Charge,,Charge resulting from Section 301 Tariffs,1,68.17,68.17,0,0,Unknown,,,0,-68.17,,Zero
COV0019122,StaleInvQ32025,45930,IN0000024711,CFR-25JB-52-4K7,28-449032-00,"RES,CARBON FILM,4.7K OHM,1/4W,+/-5%,250V",10000,0.00673,67.3,0,0,Stephanie Hill,0.007353,73.53,73.53,6.23,-73.53,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,GRT188R61H105KE13D,648-B07531-105,"CAP,SMD,CER,1UF,+/-10%,50V,X5R,0603",4000,0.0167,66.8,0,0,Stephanie Hill,0.026961,107.844,107.844,41.044,-107.844,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRCW25121K00JNEG,615-067318-102,"RES,SMD,2512,THKF,5%,1W,1K,ROHS",2000,0.0322,64.4,0,0,Stephanie Hill,0.063934,127.868,127.868,63.468,-127.868,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,WT21S,645-A79390-001,"SW,TGL,DPST,250V/6A,SLDR TERM,SEALED",4,15.937,63.748,0,0,Jake Harris,15.700616,62.802464,62.802464,-0.945536,-62.802464,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ESR03EZPF2002,615-A14987-003,"RES,SMD,20K OHM,1%,1/4W,100PPM,0603",5000,0.0127,63.5,0,0,Stephanie Hill,0.021557,107.785,107.785,44.285,-107.785,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERA-8AEB4530V,615-252481-096,"RES,SMD,453,0.1%,1/4W,1206,ROHS",613,0.10262,62.90606,0,0,Danyel Martinez,0.104829,64.260177,64.260177,1.354117,-64.260177,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TMK212BJ474KD-T,648-347674-047,"CAP,SMD,CER,0.47UF,±10%TOL,25V,X5R,0805",4000,0.0151,60.4,0,0,Stephanie Hill,0.169119,676.476,676.476,616.076,-676.476,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ESR03EZPF7502,615-A14987-004,"RES,SMD,75K OHM,+/-1%,1/4W,100PPM,0603",5000,0.0118,59,0,0,Jake Harris,0.015932,79.66,79.66,20.66,-79.66,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,CC1210MKX5R7BB476,648-A86866-476,4K99 OHM 1% 0.2W/70C,450,0.129,58.05,0,0,Tracy Xie,0.299022,134.5599,134.5599,76.5099,-134.5599,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CL21A476MQYNNNE,648-B34301-001,"CAP,SMD,MLCC,47UF,20%,6.3V,X5R,0805",2000,0.0287,57.4,0,0,Danyel Martinez,0.069523,139.046,139.046,81.646,-139.046,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,BAT54SWT1G,609-901596-001,"DIODE,SCHOTTKY,DUAL SERIES,SOT-323",3000,0.0191,57.3,0,0,Stephanie Hill,0.03564,106.92,106.92,49.62,-106.92,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRCW12060000Z0EBC,615-326252-001,"RES,SMD,JMPR,1/4W,THK FILM,1206",9500,0.006,57,0,0,Edgar Santana,0.006128,58.216,58.216,1.216,-58.216,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,31201.5P,670-006780-024,"FUSE .25x1.25 1-1/2A 250VAC,ROHS",200,0.2847,56.94,0,0,Danyel Martinez,1.44609,289.218,289.218,232.278,-289.218,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,K86X-BD-44S-BR,668-014495-044,"CONN,RCPT,HIGH DENSITY DSUB,44 ROHS",8,7.04,56.32,0,0,Jake Harris,11.35,90.8,90.8,34.48,-90.8,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,EEE-1VA220WR,648-054586-220,"CAP,SMD,AL,ELCTLT,22UF,EEE1,20%,35V,ROHS
",1000,0.0548,54.8,0,0,Stephanie Hill,0.08701,87.01,87.01,32.21,-87.01,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,12065C473KAT2A,648-097891-473,"CAP,1206,.047UF,10%,50V,X7R,ROHS",4000,0.01368,54.72,0,0,Danyel Martinez,0.04902,196.08,196.08,141.36,-196.08,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,3518-BLACK,668-008858-004,Headers & Wire Housings POLARIZING KEY,200,0.272,54.4,0,0,Stephanie Hill,0.267649,53.5298,53.5298,-0.8702,-53.5298,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MMBT5087LT1G,626-267696-001,"XSTR,SMD,PNP,50V,.05A,300MW,SOT-23",2970,0.0179,53.163,0,0,Stephanie Hill,0.030638,90.99486,90.99486,37.83186,-90.99486,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,74LCX125MTC,630-A61701-125,"IC,SMD,QUAD BFR,NON INVERTING,TSSOP-14",200,0.2616,52.32,0,0,Edgar Santana,0.272061,54.4122,54.4122,2.0922,-54.4122,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TNPW040219K8BEED,615-233538-001,"RES,SMD,0402,0.1% 1/16W,19.8K",500,0.103,51.5,0,0,Jake Harris,0.101717,50.8585,50.8585,-0.6415,-50.8585,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,EKY-500ELL222MMP1S,649-346748-001,"CAP,AL-ELCTLT,2200UF,50VDC,±20% TOL,ROHS",70,0.735,51.45,0,0,Edgar Santana,1.028807,72.01649,72.01649,20.56649,-72.01649,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RC0402FR-07340RL,615-123460-340,"RES,0402,THKF,1/16W,1%,340,ROHS",10000,0.00514,51.4,0,0,Danyel Martinez,0.002451,24.51,24.51,-26.89,-24.51,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,S4B-XH-A-1(LF)(SN),668-A96376-004,"CONN,HDR,SHRD,SIDEENTRY,4P,WHT,2.5MM,TH",500,0.102,51,0,0,Stephanie Hill,0.15922,79.61,79.61,28.61,-79.61,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,EEE-1VA100SR,648-099503-106,"CAP,SMD,10UF,20%,35V,ALUM,VERT,ROHS
",1000,0.05,50,0,0,Stephanie Hill,0.079658,79.658,79.658,29.658,-79.658,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERJ-PB6D2701V,615-A79074-003,"RES,SMD,THK FILM,2.7KOHM,0.5%,1/4W,0805",4999,0.01,49.99,0,0,Jake Harris,0.026961,134.778039,134.778039,84.788039,-134.778039,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERA-2AEB5230X,615-A00422-523,"RES,SMD,0402,523OHM,0.1%,1/16W,ROHS",7129,0.007,49.903,0,0,Jake Harris,0.041116,293.115964,293.115964,243.212964,-293.115964,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SN74AHCT04DBR,630-A78557-001,"IC,SMD,INV,6CHAN,4.5-5.5V,SSOP-14",182,0.274,49.868,0,0,Jake Harris,0.268385,48.84607,48.84607,-1.02193,-48.84607,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,3020-20-0300-00,667-335433-020,"CONN,SMD,IDC BOX HDR,2.54MM,20 CONT,500V",80,0.595,47.6,0,0,Jake Harris,0.722432,57.79456,57.79456,10.19456,-57.79456,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,B5B-XH-AM(LF)(SN),668-A35830-005,"CONN,HDR,SHRD,TOPENTRY,5P,WHT,BD GDE,TH",500,0.095,47.5,0,0,Stephanie Hill,0.15522,77.61,77.61,30.11,-77.61,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RC1206FR-0775KL,615-116029-750,"RES,SMD,1206,75.0K,1%,1/4W,ROHS",5000,0.00929,46.45,0,0,Jake Harris,0.007353,36.765,36.765,-9.685,-36.765,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RC1206FR-07301RL,615-116027-301,"RES,1206,301 OHM,1%,1/4W,ROHS",5000,0.00929,46.45,0,0,Jake Harris,0.005478,27.39,27.39,-19.06,-27.39,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CRCW04021R00FKED,615-188548-001,"Fx Res, Metal Glaze/thick Film, 0.063W, 1ohm, 50V, 1% +/-Tol",10000,0.0045,45,0,0,Jake Harris,0.006128,61.28,61.28,16.28,-61.28,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,OPA2277UA/2K5,630-061092-002,"IC OPAMP GP 2 CIRCUIT 8SOIC
",100,0.44,44,0,0,Tracy Xie,4.546605,454.6605,454.6605,410.6605,-454.6605,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SN74LVC2G17DBVR,630-A74812-001,"IC,SMD,BFR,NON-INVERTING,2 CHAN,SOT23-6",200,0.22,44,0,0,Jake Harris,0.116423,23.2846,23.2846,-20.7154,-23.2846,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5520258-3,668-099502-006,"CONN,MDLR JK,6P6,RJ11,VERT",66,0.665,43.89,0,0,Stephanie Hill,1.13849,75.14034,75.14034,31.25034,-75.14034,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERJ-6ENF1000V,28-390234-00,"RES,THICK FILM,100 OHM,1/8W,1%,150V,SMT
",5000,0.00877,43.85,0,0,Stephanie Hill,0.01103,55.15,55.15,11.3,-55.15,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5-103673-3,668-098499-104,"CONN,HDR,4P,RTANG,MTE",81,0.54,43.74,0,0,Stephanie Hill,0.767163,62.140203,62.140203,18.400203,-62.140203,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,7786,671-119709-001,"TERM,PCB,6-32,30A",100,0.435,43.5,0,0,Stephanie Hill,0.439954,43.9954,43.9954,0.4954,-43.9954,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MMSZ11T1G,609-117540-002,"DIO,SMD,ZENER,11V,500MW,SOD-123,ROHS",3000,0.0145,43.5,0,0,Stephanie Hill,0.022059,66.177,66.177,22.677,-66.177,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SN74ACT04DR,630-A93022-001,"IC,SMD,INV,6-CHAN,4.5-5.5V,SOIC-14",250,0.173,43.25,0,0,Jake Harris,0.338238,84.5595,84.5595,41.3095,-84.5595,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CF1/2CT52R471J,619-000387-471,"RES 1/2W 5% 470 CF, ROHS",4000,0.01066,42.64,0,0,Jake Harris,0.1516,606.4,606.4,563.76,-606.4,NRE
