COV,CO Number,MPN Ordered,Customer Part Code,Description,Qty,Contract Base Price,Contract Resale,Expected Unit Profit,Contract Total Base,Contract Total Resale,Expected Total Profit,Actual Unit Cost,Actual Total Cost,Sell Price,Line Total,GP Profit,Purchased By,Actual Purchase Price,Base Price Variance,Resale vs Actual Variance,Matched
COV0019122,StaleInvQ32025,"PIC16F18446-I/SO",630-B26275-001,"IC,SMD,MCU,8BIT,FLASH,28KB,32MHZ,SOIC-20",228,1.384815,1.6887987804878049,0.30398378048780494,315.73782,385.0461219512195,69.30830195121953,2.05,467.4,0,0,-467.4,Jake Harris,2.05,0.6651849999999999,-82.35387804878047,true
COV0019122,StaleInvQ32025,"PMR18EZPJU5L0",615-A87446-005,"RES,SMD,0.005 OHM,±5% TOL,1W,1206",4999,0.13054,0.15919512195121951,0.028655121951219525,652.5694599999999,795.8164146341463,143.24695463414642,0.0929,464.4071,0,0,-464.4071,Jake Harris,0.0929,-0.03763999999999999,331.4093146341463,true
COV0019122,StaleInvQ32025,"IPL1-102-02-L-D-K",667-281523-002,"CONN,SMD,PWR,SHROUDED,4POS,ROHS",261,1.753641,2.1385865853658537,0.38494558536585366,457.700301,558.1710987804878,100.4707977804878,1.775,463.275,0,0,-463.275,Jake Harris,1.775,0.021358999999999906,94.89609878048782,true
COV0019122,StaleInvQ32025,"MAX4995BAUT+T",630-255637-001,"IC,SMD,CURR LIMIT SWITCH,SOT23-6",100,4.129935,5.0365060975609754,0.9065710975609758,412.9935,503.65060975609754,90.65710975609758,4.631,463.1,0,0,-463.1,Tracy Xie,4.631,0.5010650000000005,40.550609756097515,true
COV0019122,StaleInvQ32025,"178-025-313R571",668-024902-004,"CONN,DSUB,DUAL PORT,F/M,25P/25P ROHS",50,9.448605,11.522689024390246,2.0740840243902454,472.43025,576.1344512195124,103.70420121951227,9.18,459,0,0,-459,Edgar Santana,9.18,-0.26860500000000087,117.13445121951236,true
COV0019122,StaleInvQ32025,"251R15S101JV4E",648-082038-101,"CAP,SMD,0805,NPO,5%,250V,100PF ROHS",4000,0.105393,0.12852804878048782,0.02313504878048782,421.572,514.1121951219512,92.54019512195127,0.114,456,0,0,-456,Jake Harris,0.114,0.008607000000000004,58.11219512195123,true
COV0019122,StaleInvQ32025,"ERA-8AEB4530V",615-252481-096,"RES,SMD,453,0.1%,1/4W,1206,ROHS",4387,0.104829,0.12784024390243903,0.023011243902439027,459.88482300000004,560.83515,100.95032700000002,0.10262,450.19394,0,0,-450.19394,Danyel Martinez,0.10264,-0.0022090000000000026,110.64121,true
COV0019122,StaleInvQ32025,"35F0121-1SR-10",639-076946-001,"IDCTR,SMD,FERRITE,10A,90 OHM,ROHS",2500,0.20711,0.2525731707317073,0.04546317073170733,517.775,631.4329268292684,113.65792682926833,0.18,450,0,0,-450,Stephanie Hill,0.18,-0.027109999999999995,181.43292682926835,true
COV0019122,StaleInvQ32025,"TS5A623157DGSR",630-B14817-001,"IC,SMD,SW,DUAL,SPDT,MSOP10",2500,0.258581,0.3153426829268293,0.056761682926829315,646.4525,788.3567073170733,141.9042073170733,0.18,450,0,0,-450,Jake Harris,0.18,-0.07858100000000001,338.3567073170733,true
COV0019122,StaleInvQ32025,"GRM21BR61H106KE43K",648-338947-106,"CAP,SMD,CER,10UF,+/-10%,50V,X5R,0805",9900,0.063726,0.07771463414634147,0.013988634146341467,630.8874000000001,769.3748780487806,138.48747804878053,0.045,445.5,0,0,-445.5,Edgar Santana,0.04527,-0.018726000000000007,323.8748780487806,true
COV0019122,StaleInvQ32025,"MBRS540T3G",609-088967-001,"DIO,SMD,SCHOTTKY,5A,40V,ROHS",2500,0.219365,0.2675182926829269,0.04815329268292687,548.4125,668.7957317073171,120.38323170731717,0.1776,444,0,0,-444,Jake Harris,0.1776,-0.041765,224.79573170731715,true
COV0019122,StaleInvQ32025,"251R15S300JV4E",648-082038-300,"CAP,SMD,0805,NPO,5%,250V,30PF,ROHS",4000,0.105393,0.12852804878048782,0.02313504878048782,421.572,514.1121951219512,92.54019512195127,0.111,444,0,0,-444,Jake Harris,0.111,0.005607000000000001,70.11219512195123,true
COV0019122,StaleInvQ32025,"20SVPF56MX",648-A35848-056,"CAP,SMD,AL POLYMER,56UF,20V,±20%,B6",1500,0.345591,0.4214524390243902,0.07586143902439024,518.3865,632.1786585365853,113.79215853658536,0.295,442.5,0,0,-442.5,Stephanie Hill,0.295,-0.050591,189.67865853658532,true
COV0019122,StaleInvQ32025,"ESD7551N2T5G",609-283113-001,"DIO,SMD,3.3V,ESD CLAMP",8000,0.056373,0.06874756097560976,0.01237456097560976,450.984,549.9804878048781,98.99648780487807,0.05445,435.6,0,0,-435.6,Jake Harris,0.05445,-0.001923000000000001,114.38048780487804,true
COV0019122,StaleInvQ32025,"ECP-U1C104MA5",648-122562-001,"CAP,SMD,FILM 0.1UF 16V",3000,0.211386,0.2577878048780488,0.04640180487804882,634.158,773.3634146341465,139.20541463414645,0.145,435,0,0,-435,Stephanie Hill,0.145,-0.066386,338.36341463414647,true
COV0020327,LamStaleInv123125,"PATT0603E2002BGT1",615-224835-014,"RES,0603,THIN FILM,0.1%,25 PPM,0.15W,20K",174,0.523485,0.6383963414634146,0.11491134146341464,91.08639,111.08096341463414,19.994573414634147,2.5,435,0,0,-435,Danyel Martinez,2.5,1.976515,-323.91903658536586,true
COV0019122,StaleInvQ32025,"SLPX472M063E3P3",649-B08060-001,"CAP,AL ELCTLT,4700UF,20%,63VDC,SNAP-IN",200,2.463255,3.0039695121951224,0.5407145121951222,492.65100000000007,600.7939024390245,108.14290243902445,2.17,434,0,0,-434,Jake Harris,2.17,-0.29325500000000027,166.79390243902446,true
COV0019122,StaleInvQ32025,"3296W-1-302LF",621-095110-302,"POT TRIM,3K,25T,PCMT,ROHS",500,1.13849,1.3884024390243903,0.2499124390243903,569.245,694.2012195121952,124.95621951219516,0.864,432,0,0,-432,Stephanie Hill,0.864,-0.27449,262.20121951219517,true
COV0019122,StaleInvQ32025,"ERA-2AEB3321X",615-A00423-332,"RES SMD 3.32KOHM 0.1% 1/16W 0402",10000,0.041116,0.05014146341463415,0.00902546341463415,411.16,501.4146341463415,90.2546341463415,0.043,430,0,0,-430,Stephanie Hill,0.043,0.0018839999999999968,71.41463414634148,true
COV0019122,StaleInvQ32025,"101X15N220MV4E",648-108237-001,"CAP,SMD,X2Y,22PF,20%,100V,0805",4000,0.107,0.13048780487804879,0.023487804878048787,428,521.9512195121952,93.95121951219515,0.107,428,0,0,-428,Jake Harris,0.107,,93.95121951219517,true
COV0019122,StaleInvQ32025,"5256-RC",641-A66123-010,"IDCTR,FERRITE,CHOKE,500UH,20PCT,2A,AXL",500,1.12746,1.3749512195121951,0.24749121951219522,563.7299999999999,687.4756097560976,123.74560975609761,0.85064,425.32,0,0,-425.32,Edgar Santana,0.89685,-0.27681999999999995,262.1556097560976,true
COV0019122,StaleInvQ32025,"1812L200THPR",682-020656-012,"FUSE,SMD,1812,8V,2.0A,ROHS",2000,0.231803,0.28268658536585367,0.05088358536585366,463.606,565.3731707317073,101.76717073170732,0.212,424,0,0,-424,Jake Harris,0.212,-0.019803000000000015,141.37317073170732,true
COV0019122,StaleInvQ32025,"LT3065EDD#PBF",630-269922-001,"IC,SMD,VOLT REG,POS ADJ,500MA,DFN10",100,3.82356,4.662878048780488,0.8393180487804881,382.356,466.2878048780488,83.93180487804881,4.213,421.3,0,0,-421.3,Tracy Xie,4.213,0.38944,44.98780487804879,true
COV0019122,StaleInvQ32025,"ERA-2AEB4120X",615-A00422-412,"RES SMD 412 OHM 0.1% 1/16W 0402",10000,0.041116,0.05014146341463415,0.00902546341463415,411.16,501.4146341463415,90.2546341463415,0.042,420,0,0,-420,Stephanie Hill,0.042,0.0008840000000000028,81.41463414634148,true
COV0019122,StaleInvQ32025,"SN74CB3Q3306APWR",630-122441-001,"IC,SMD,DUAL FET BUS SWITCH 8-TSSOP",2000,0.311277,0.3796060975609757,0.06832909756097566,622.5540000000001,759.2121951219514,136.6581951219513,0.21,420,0,0,-420,Jake Harris,0.21,-0.10127700000000003,339.21219512195137,true
COV0019122,StaleInvQ32025,"5-1814832-2",668-262972-001,"CONN,SMD,HDR,40PIN,VERT,2ROW,2.54MM",350,2.678563,3.266540243902439,0.5879772439024391,937.4970500000001,1143.2890853658537,205.79203536585368,1.19629,418.7015,0,0,-418.7015,Jake Harris,1.21,-1.482273,724.5875853658537,true
COV0019122,StaleInvQ32025,"ERA-2AEB5230X",615-A00422-523,"RES,SMD,0402,523OHM,0.1%,1/16W,ROHS",10000,0.041116,0.05014146341463415,0.00902546341463415,411.16,501.4146341463415,90.2546341463415,0.04173,417.3,0,0,-417.3,Jake Harris,0.04173,0.0006140000000000034,84.11463414634147,true
COV0019122,StaleInvQ32025,"RT0402BRE0750RL",615-B11215-001,"RES,SMD,50OHM,.1% TOL,1/16W,0402",9700,0.037108,0.04525365853658537,0.008145658536585366,359.9476,438.9604878048781,79.01288780487805,0.043,417.1,0,0,-417.1,Jake Harris,0.03766,0.0058919999999999945,21.860487804878062,true
COV0019122,StaleInvQ32025,"ERA-8AEB4023V",615-080145-117,"RES,1206,TF,0.1%,25 PPM,402K ROHS",5000,0.242588,0.2958390243902439,0.0532510243902439,1212.94,1479.1951219512196,266.2551219512195,0.0834,417,0,0,-417,Stephanie Hill,0.0834,-0.159188,1062.1951219512196,true
COV0019122,StaleInvQ32025,"GSGX-NS-2-88",668-106255-002,"CONN,MDLR,RJ45,RA,1X2,SH,ROHS",220,2.463255,3.0039695121951224,0.5407145121951222,541.9161,660.873292682927,118.95719268292689,1.88,413.6,0,0,-413.6,Jake Harris,1.88,-0.5832550000000003,247.27329268292692,true
COV0019122,StaleInvQ32025,"600F220FT250XT",648-225118-007,"CAP,SMD,NPO,22PF,1%,250V,0805",500,0.965694,1.1776756097560976,0.2119816097560976,482.84700000000004,588.8378048780488,105.99080487804879,0.825,412.5,0,0,-412.5,Stephanie Hill,0.825,-0.1406940000000001,176.33780487804881,true
COV0019122,StaleInvQ32025,"ERA-2AEB271X",615-303725-020,"RES,SMD,270,0.1%,1/16W,0402,ROHS",10000,0.041116,0.05014146341463415,0.00902546341463415,411.16,501.4146341463415,90.2546341463415,0.0411,411,0,0,-411,Jake Harris,0.0411,-0.000016000000000002124,90.41463414634148,true
COV0019122,StaleInvQ32025,"TPS16630PWPT",630-A39011-001,"Electronic Fuse Regulator 6A 20-HTSSOP",250,1.78923,2.181987804878049,0.3927578048780489,447.3075,545.4969512195122,98.18945121951222,1.638,409.5,0,0,-409.5,Jake Harris,1.638,-0.1512300000000002,135.9969512195122,true
COV0019122,StaleInvQ32025,"TPS16630PWPT",630-A39011-001,"Electronic Fuse Regulator 6A 20-HTSSOP",250,1.78923,2.181987804878049,0.3927578048780489,447.3075,545.4969512195122,98.18945121951222,1.638,409.5,0,0,-409.5,Jake Harris,1.638,-0.1512300000000002,135.9969512195122,true
COV0019122,StaleInvQ32025,"TPS16630PWPT",630-A39011-001,"Electronic Fuse Regulator 6A 20-HTSSOP",250,1.78923,2.181987804878049,0.3927578048780489,447.3075,545.4969512195122,98.18945121951222,1.638,409.5,0,0,-409.5,Jake Harris,1.638,-0.1512300000000002,135.9969512195122,true
COV0019122,StaleInvQ32025,"TPS16630PWPT",630-A39011-001,"Electronic Fuse Regulator 6A 20-HTSSOP",250,1.78923,2.181987804878049,0.3927578048780489,447.3075,545.4969512195122,98.18945121951222,1.638,409.5,0,0,-409.5,Jake Harris,1.638,-0.1512300000000002,135.9969512195122,true
COV0019122,StaleInvQ32025,"TPS16630PWPT",630-A39011-001,"Electronic Fuse Regulator 6A 20-HTSSOP",250,1.78923,2.181987804878049,0.3927578048780489,447.3075,545.4969512195122,98.18945121951222,1.638,409.5,0,0,-409.5,Jake Harris,1.638,-0.1512300000000002,135.9969512195122,true
COV0019122,StaleInvQ32025,"TPS16630PWPT",630-A39011-001,"Electronic Fuse Regulator 6A 20-HTSSOP",250,1.78923,2.181987804878049,0.3927578048780489,447.3075,545.4969512195122,98.18945121951222,1.638,409.5,0,0,-409.5,Jake Harris,1.638,-0.1512300000000002,135.9969512195122,true
COV0019122,StaleInvQ32025,"TPS16630PWPT",630-A39011-001,"Electronic Fuse Regulator 6A 20-HTSSOP",250,1.78923,2.181987804878049,0.3927578048780489,447.3075,545.4969512195122,98.18945121951222,1.638,409.5,0,0,-409.5,Jake Harris,1.638,-0.1512300000000002,135.9969512195122,true
COV0019122,StaleInvQ32025,"TPS16630PWPT",630-A39011-001,"Electronic Fuse Regulator 6A 20-HTSSOP",250,1.78923,2.181987804878049,0.3927578048780489,447.3075,545.4969512195122,98.18945121951222,1.638,409.5,0,0,-409.5,Jake Harris,1.638,-0.1512300000000002,135.9969512195122,true
COV0019122,StaleInvQ32025,"DAMZ15PNK87",39-130654-15,"CONN,DSUB,15M,PCB STRT,0.25""",30,14.998895,18.29133536585366,3.2924403658536594,449.96684999999997,548.7400609756097,98.77321097560979,13.6,408,0,0,-408,Stephanie Hill,13.6,-1.3988949999999996,140.7400609756097,true
COV0019122,StaleInvQ32025,"GQM1875G2E100JB12D",648-B08025-001,"CAP,SMD,CER,10PF,+/-5%TOL,250V,X8G,0603",4000,0.092734,0.11309024390243903,0.020356243902439036,370.936,452.3609756097561,81.42497560975615,0.102,408,0,0,-408,Jake Harris,0.102,0.009265999999999996,44.36097560975611,true
COV0019122,StaleInvQ32025,"532602B02500G",779-130536-001,"HTSK,TO-220,1.5IN",240,1.629915,1.9877012195121952,0.35778621951219525,391.1796,477.04829268292684,85.86869268292686,1.687,404.88,0,0,-404.88,Jake Harris,1.687,0.05708500000000005,72.16829268292685,true
COV0019122,StaleInvQ32025,"NTMFS5C460NLT1G",626-B20598-001,"XSTR,SMD,MOSFET,N-CHAN,40V,78A,DFN5",1833,0.357846,0.4363975609756098,0.07855156097560978,655.931718,799.9167292682927,143.98501126829274,0.22,403.26,0,0,-403.26,Jake Harris,0.22,-0.137846,396.6567292682927,true
COV0019122,StaleInvQ32025,"PCC-SMP-E-100",668-A65704-001,"PCC-SMP-U-100 - THERMOCOUPLE CONN, U TYPE, RCPT, PK100",100,3.84445,4.6883536585365855,0.8439036585365853,384.445,468.8353658536586,84.39036585365854,4.026,402.6,0,0,-402.6,Stephanie Hill,4.0256,0.18154999999999966,66.23536585365855,true
COV0019122,StaleInvQ32025,"ERA-2AEB2370X",615-A00422-237,"RES SMD 237 OHM 0.1% 1/16W 0402",10000,0.051471,0.06276951219512196,0.011298512195121957,514.71,627.6951219512196,112.98512195121957,0.04025,402.5,0,0,-402.5,Danyel Martinez,0.04491,-0.011221000000000002,225.19512195121956,true
COV0019122,StaleInvQ32025,"RT0402BRD07365RL",615-A00422-365,"RES SMD 365 OHM 0.1% 1/16W 0402",10000,0.041116,0.05014146341463415,0.00902546341463415,411.16,501.4146341463415,90.2546341463415,0.04,400,0,0,-400,Edgar Santana,0.04,-0.001115999999999999,101.41463414634148,true
COV0019122,StaleInvQ32025,"ERA-2AEB101X",615-A00422-100,"RES SMD 100 OHM 0.1% 1/16W 0402",10000,0.042255,0.05153048780487805,0.009275487804878052,422.55,515.3048780487806,92.75487804878053,0.04,400,0,0,-400,Stephanie Hill,0.04,-0.002255,115.30487804878055,true
COV0019122,StaleInvQ32025,"76SB08ST",645-000381-008,"Switch DIP ON OFF SPST 8 Raised Rocker 0.15A 30VDC PC Pins 2",500,2.70427,3.2978902439024393,0.5936202439024392,1352.135,1648.9451219512196,296.81012195121957,0.8,400,0,0,-400,Stephanie Hill,0.8,-1.9042700000000001,1248.9451219512196,true
COV0019122,StaleInvQ32025,"OP284ESZ-REEL7",630-344253-002,"IC OPAMP GP 2 CIRCUIT 8SOIC",100,8.615265,10.506420731707319,1.8911557317073182,861.5265,1050.642073170732,189.1155731707318,3.92,392,0,0,-392,Tracy Xie,3.92,-4.695265000000001,658.6420731707319,true
COV0019122,StaleInvQ32025,"SI2399DS-T1-GE3",628-277026-001,"MOSFET P-CH 20V 6A SOT23-3",2950,0.151962,0.18531951219512197,0.03335751219512195,448.28790000000004,546.6925609756098,98.40466097560976,0.132,389.4,0,0,-389.4,Jake Harris,0.132,-0.019962000000000008,157.29256097560983,true
COV0019122,StaleInvQ32025,"SN74LVC2G14DCK",630-135494-001,"IC,SMD,DUAL SCHMITT INV",2970,0.077207,0.09415487804878049,0.016947878048780493,229.30479,279.63998780487805,50.335197804878064,0.13,386.1,0,0,-386.1,Jake Harris,0.13,0.05279300000000001,-106.46001219512198,true
COV0019122,StaleInvQ32025,"1720420601",668-311384-007,"CONN,HDR,VERTICAL,6POS,NO BRD LCK",210,2.977965,3.631664634146342,0.6536996341463417,625.37265,762.6495731707317,137.27692317073175,1.83,384.3,0,0,-384.3,Edgar Santana,2.0561,-1.1479650000000001,378.34957317073173,true
COV0019122,StaleInvQ32025,"HVCC153Y6P102KEAX",649-B19790-001,"CAP,CER,DISC,1000PF,15KVDC,10% TOL,RDL",227,1.778397,2.168776829268293,0.39037982926829295,403.696119,492.3123402439025,88.6162212439025,1.67504,380.23408,0,0,-380.23408,Danyel Martinez,1.67504,-0.10335699999999992,112.07826024390249,true
COV0020327,LamStaleInv123125,"10090929-S444XLF",668-335595-003,"CONN,RCPT,DSUB HD,44 POSN,2.5A,W/BD LOCK",167,2.365215,2.884408536585366,0.5191935365853659,394.990905,481.69622560975614,86.70532060975611,2.271,379.257,0,0,-379.257,Jake Harris,2.109,-0.09421500000000016,102.43922560975614,true
COV0019122,StaleInvQ32025,"SN74LVC2G00DCUR",630-135488-001,"IC,SMD,DUAL 2 IN NAND",3000,0.178923,0.2181987804878049,0.03927578048780489,536.769,654.5963414634147,117.82734146341467,0.126,378,0,0,-378,Jake Harris,0.126,-0.052923,276.59634146341466,true
COV0019122,StaleInvQ32025,"ICD15S13E6GV00LF",668-327250-001,"CONN,RCPT,DSUB,HD,R/A,15P,3A",300,1.458345,1.7784695121951222,0.32012451219512217,437.5035,533.5408536585367,96.03735365853665,1.25736,377.208,0,0,-377.208,Jake Harris,1.25736,-0.20098499999999997,156.33285365853664,true
COV0019122,StaleInvQ32025,"RT0402BRD07267RL",615-A00422-267,"RES SMD 267 OHM 0.1% 1/16W 0402",10000,0.039657,0.04836219512195122,0.008705195121951219,396.57,483.62195121951214,87.05195121951219,0.03769,376.9,0,0,-376.9,Jake Harris,0.03769,-0.0019669999999999965,106.72195121951216,true
COV0019122,StaleInvQ32025,"RT0402BRD07681RL",615-A00422-681,"RES SMD 681 OHM 0.1% 1/16W 0402",10000,0.041116,0.05014146341463415,0.00902546341463415,411.16,501.4146341463415,90.2546341463415,0.03769,376.9,0,0,-376.9,Jake Harris,0.03769,-0.0034259999999999985,124.5146341463415,true
COV0019122,StaleInvQ32025,"PE2512FKE070R008L",618-A04362-008,"RES,METAL FILM,0.008 OHM,1W,±1%,2512",4000,0.132048,0.16103414634146343,0.02898614634146343,528.192,644.1365853658538,115.94458536585373,0.0941,376.4,0,0,-376.4,Stephanie Hill,0.0941,-0.037947999999999996,267.7365853658538,true
COV0019122,StaleInvQ32025,"L77TWA7W2S",39-108312-00,"CONN,DB15F,7W2,5SIG 2PWR",101,5.600045,6.8293231707317075,1.2292781707317078,565.6045449999999,689.7616402439024,124.15709524390249,3.72,375.72,0,0,-375.72,Jake Harris,3.72,-1.8800449999999995,314.0416402439024,true
COV0019122,StaleInvQ32025,"SM04B-PASS-TBT(LF)(SN)",667-A66914-004,"CONN HEADER PA 4POS SIDE SMD
",1000,0.63086,0.7693414634146342,0.1384814634146342,630.86,769.3414634146342,138.4814634146342,0.375,375,0,0,-375,Stephanie Hill,0.375,-0.25586,394.3414634146342,true
COV0019122,StaleInvQ32025,"ESW-120-23-G-D",668-B14839-001,"CONN,SKT,STP,40POSN,2ROW,2.54MM PITCH,TH",55,9.529,11.620731707317074,2.0917317073170736,524.095,639.140243902439,115.04524390243904,6.75,371.25,0,0,-371.25,Jake Harris,6.75,-2.779,267.890243902439,true
COV0019122,StaleInvQ32025,"3-794620-6",39-357513-00,"CONN,MATE-N-LOK,MICTRO 6 POS RIGHT ANGLE",286,1.61766,1.972756097560976,0.3550960975609758,462.65076000000005,564.2082439024391,101.55748390243909,1.2937,369.9982,0,0,-369.9982,Edgar Santana,1.3067,-0.32396,194.2100439024391,true
COV0019122,StaleInvQ32025,"SG-210STF33.3333ML",635-A38983-016,"OSC,SMD,XTAL,33.3333MHZ,±50PPM,-40+85DEG",229,1.35,1.6463414634146343,0.2963414634146342,309.15000000000003,377.01219512195127,67.86219512195123,1.61,368.69,0,0,-368.69,Jake Harris,1.61,0.26,8.322195121951268,true
COV0019122,StaleInvQ32025,"SMTSO-M2-3ET",723-B29816-003,"STDF,SURF MTG,M2X0.4 THD,3MM LG,CS",980,0.46569,0.5679146341463415,0.10222463414634148,456.3762,556.5563414634146,100.18014146341464,0.3759,368.382,0,0,-368.382,Stephanie Hill,0.37594,-0.08978999999999998,188.17434146341458,true
COV0019122,StaleInvQ32025,"3299W-1-100LF",621-000682-100,"POT,TRIM,CERMET,25 TURN,10 OHM, ROHS",250,2.35532,2.8723414634146343,0.5170214634146344,588.8299999999999,718.0853658536586,129.2553658536586,1.47,367.5,0,0,-367.5,Edgar Santana,1.47,-0.8853199999999999,350.5853658536586,true
COV0019122,StaleInvQ32025,"RH2V2-UDC24V",644-A12839-001,"RLY,NON LCH,DPDT,10A,24VDC,STD,TH",50,11.104256,13.541775609756098,2.437519609756098,555.2128,677.0887804878049,121.8759804878049,7.34,367,0,0,-367,Jake Harris,7.34,-3.7642559999999996,310.0887804878049,true
COV0019122,StaleInvQ32025,"RAPC722X",39-452851-00,"CONN,DC POWER,JACK,2POS,RIGHT ANGLE,THRU",500,1.148294,1.400358536585366,0.252064536585366,574.1469999999999,700.179268292683,126.03226829268299,0.7308,365.4,0,0,-365.4,Jake Harris,0.696,-0.4174939999999999,334.779268292683,true
COV0019122,StaleInvQ32025,"747844-4",668-098490-009,"CONN,RCPT 9P D-SUB RTANG",190,4.09317,4.991670731707317,0.8985007317073173,777.7022999999999,948.4174390243902,170.71513902439028,1.92,364.8,0,0,-364.8,Edgar Santana,1.92036,-2.17317,583.6174390243903,true
COV0019122,StaleInvQ32025,"N24C02UVTG",630-340180-001,"IC,SMD,EEPROM,8PIN,2KB,I2C,1.6-5.5V,US 8",3000,0.22059,0.26901219512195124,0.04842219512195123,661.77,807.0365853658537,145.26658536585367,0.12,360,0,0,-360,Jake Harris,0.12,-0.10059000000000001,447.03658536585374,true
COV0019122,StaleInvQ32025,"RT0402BRD073K57L",615-303725-084,"RES,SMD,3.57K,0.1%,1/16W,0402,ROHS",9400,0.041116,0.05014146341463415,0.00902546341463415,386.4904,471.329756097561,84.83935609756102,0.038,357.2,0,0,-357.2,Jake Harris,0.038,-0.0031160000000000007,114.12975609756103,true
COV0019122,StaleInvQ32025,"302W2CSXX71E40X",668-320315-001,"CONN,RCPT,D-SUB,PWR,30A,2P,COMBO,ROHS",50,9.976305,12.166225609756099,2.189920609756099,498.81525,608.311280487805,109.49603048780494,7.126,356.3,0,0,-356.3,Jake Harris,7.126,-2.8503049999999996,252.01128048780498,true
COV0019122,StaleInvQ32025,"RBR3MM40A",609-A99417-001,"DIO,SMD,SCHOTTKY BARR,40V,3A,SOD-123FL",2940,0.129253,0.15762560975609757,0.028372609756097567,380.00382,463.4192926829269,83.41547268292685,0.121,355.74,0,0,-355.74,Jake Harris,0.121,-0.00825300000000001,107.67929268292687,true
COV0019122,StaleInvQ32025,"84WR20KLF",608-096583-203,"RES,SMD,POT,12T,T-ADJ,0.25SQ,20K,ROHS",250,2.59806,3.1683658536585364,0.5703058536585366,649.515,792.0914634146341,142.57646341463413,1.42,355,0,0,-355,Stephanie Hill,1.42,-1.1780599999999999,437.09146341463406,true
COV0019122,StaleInvQ32025,"84WR20KLF",608-096583-203,"RES,SMD,POT,12T,T-ADJ,0.25SQ,20K,ROHS",250,2.59806,3.1683658536585364,0.5703058536585366,649.515,792.0914634146341,142.57646341463413,1.42,355,0,0,-355,Stephanie Hill,1.42,-1.1780599999999999,437.09146341463406,true
COV0019122,StaleInvQ32025,"TSW-113-07-G-D",668-A49130-026,"CONN,HDR,26PIN,2ROW,2.54MM PITCH,AU PLD",200,2.512275,3.0637499999999998,0.5514749999999999,502.455,612.75,110.29499999999999,1.775,355,0,0,-355,Stephanie Hill,1.775,-0.7372749999999999,257.75,true
